complaint_id,precinct,borough,offense_level,offense_type,occurred_at,source
316145493,19,MANHATTAN,MISDEMEANOR,VEHICLE AND TRAFFIC LAWS,2025-11-15T20:50:00,SOCRATA_qgea-i56i
316145494,19,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-11-15T18:00:00,SOCRATA_qgea-i56i
316147026,19,MANHATTAN,FELONY,GRAND LARCENY,2025-11-09T09:00:00,SOCRATA_qgea-i56i
316154494,19,MANHATTAN,FELONY,GRAND LARCENY,2025-11-16T00:49:00,SOCRATA_qgea-i56i
316157547,19,MANHATTAN,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-11-15T05:05:00,SOCRATA_qgea-i56i
316160352,19,MANHATTAN,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,2025-11-15T20:30:00,SOCRATA_qgea-i56i
316163984,19,MANHATTAN,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,2025-11-16T08:26:00,SOCRATA_qgea-i56i
316165264,19,MANHATTAN,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,2025-11-16T10:49:00,SOCRATA_qgea-i56i
316166930,19,MANHATTAN,FELONY,FELONY ASSAULT,2025-11-16T08:30:00,SOCRATA_qgea-i56i
316166931,19,MANHATTAN,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-11-16T08:30:00,SOCRATA_qgea-i56i
316170283,19,MANHATTAN,FELONY,GRAND LARCENY,2025-11-15T20:00:00,SOCRATA_qgea-i56i
316172167,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-16T09:33:00,SOCRATA_qgea-i56i
316176696,19,MANHATTAN,FELONY,GRAND LARCENY,2025-10-28T11:00:00,SOCRATA_qgea-i56i
316176698,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-16T17:00:00,SOCRATA_qgea-i56i
316180162,19,MANHATTAN,FELONY,GRAND LARCENY,2025-11-16T16:00:00,SOCRATA_qgea-i56i
316180163,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-16T11:00:00,SOCRATA_qgea-i56i
316181602,19,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-11-16T11:30:00,SOCRATA_qgea-i56i
316182906,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-15T17:57:00,SOCRATA_qgea-i56i
316184453,19,MANHATTAN,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-11-09T18:00:00,SOCRATA_qgea-i56i
316184454,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-11T17:29:00,SOCRATA_qgea-i56i
316184455,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-16T17:20:00,SOCRATA_qgea-i56i
316184456,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-16T20:26:00,SOCRATA_qgea-i56i
316186508,19,MANHATTAN,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-11-16T23:40:00,SOCRATA_qgea-i56i
316199393,19,MANHATTAN,FELONY,GRAND LARCENY,2025-11-16T16:09:00,SOCRATA_qgea-i56i
316199394,19,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-11-10T00:22:00,SOCRATA_qgea-i56i
316214554,19,MANHATTAN,MISDEMEANOR,VEHICLE AND TRAFFIC LAWS,2025-11-17T08:23:00,SOCRATA_qgea-i56i
316214555,19,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-11-16T16:50:00,SOCRATA_qgea-i56i
316214556,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-10-05T15:30:00,SOCRATA_qgea-i56i
316214557,19,MANHATTAN,FELONY,GRAND LARCENY,2025-11-17T13:15:00,SOCRATA_qgea-i56i
316217922,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-14T15:45:00,SOCRATA_qgea-i56i
316217923,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-16T17:15:00,SOCRATA_qgea-i56i
316221233,19,MANHATTAN,FELONY,THEFT-FRAUD,2025-11-15T10:25:00,SOCRATA_qgea-i56i
316221234,19,MANHATTAN,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,2025-11-14T15:00:00,SOCRATA_qgea-i56i
316224648,19,MANHATTAN,FELONY,GRAND LARCENY,2025-10-31T17:16:00,SOCRATA_qgea-i56i
316224650,19,MANHATTAN,FELONY,DANGEROUS WEAPONS,2025-11-17T17:12:00,SOCRATA_qgea-i56i
316229239,19,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-10-24T17:45:00,SOCRATA_qgea-i56i
316231262,19,MANHATTAN,FELONY,GRAND LARCENY,2025-11-17T01:05:00,SOCRATA_qgea-i56i
316235195,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-17T17:38:00,SOCRATA_qgea-i56i
316237431,19,MANHATTAN,FELONY,MISCELLANEOUS PENAL LAW,2025-11-17T20:17:00,SOCRATA_qgea-i56i
316246119,19,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-11-18T02:30:00,SOCRATA_qgea-i56i
316250517,19,MANHATTAN,MISDEMEANOR,VEHICLE AND TRAFFIC LAWS,2025-11-18T07:15:00,SOCRATA_qgea-i56i
316258567,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-12T11:10:00,SOCRATA_qgea-i56i
316260698,19,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-11-16T16:45:00,SOCRATA_qgea-i56i
316269873,19,MANHATTAN,FELONY,GRAND LARCENY OF MOTOR VEHICLE,2025-11-17T18:00:00,SOCRATA_qgea-i56i
316269874,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-18T12:24:00,SOCRATA_qgea-i56i
316273439,19,MANHATTAN,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-11-18T10:35:00,SOCRATA_qgea-i56i
316287509,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-18T11:15:00,SOCRATA_qgea-i56i
316290416,19,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-11-17T13:10:00,SOCRATA_qgea-i56i
316290417,19,MANHATTAN,FELONY,GRAND LARCENY,2025-11-18T16:27:00,SOCRATA_qgea-i56i
316290418,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-17T12:19:00,SOCRATA_qgea-i56i
316290419,19,MANHATTAN,FELONY,SEX CRIMES,2025-11-18T17:24:00,SOCRATA_qgea-i56i
316290420,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-17T16:24:00,SOCRATA_qgea-i56i
316293286,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-18T11:30:00,SOCRATA_qgea-i56i
316296539,19,MANHATTAN,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-11-18T17:15:00,SOCRATA_qgea-i56i
316296540,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-09T16:00:00,SOCRATA_qgea-i56i
316299746,19,MANHATTAN,FELONY,FELONY ASSAULT,2025-11-18T16:00:00,SOCRATA_qgea-i56i
316316383,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-02T13:00:00,SOCRATA_qgea-i56i
316319140,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-18T14:47:00,SOCRATA_qgea-i56i
316319141,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-18T14:00:00,SOCRATA_qgea-i56i
316321282,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-18T21:10:00,SOCRATA_qgea-i56i
316327442,19,MANHATTAN,FELONY,GRAND LARCENY,2025-11-07T15:00:00,SOCRATA_qgea-i56i
316335834,19,MANHATTAN,FELONY,GRAND LARCENY,2025-11-13T12:30:00,SOCRATA_qgea-i56i
316335835,19,MANHATTAN,FELONY,BURGLARY,2025-11-18T05:32:00,SOCRATA_qgea-i56i
316338799,19,MANHATTAN,FELONY,BURGLARY,2025-11-19T04:41:00,SOCRATA_qgea-i56i
316342523,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-19T15:24:00,SOCRATA_qgea-i56i
316346269,19,MANHATTAN,FELONY,GRAND LARCENY,2025-11-19T15:50:00,SOCRATA_qgea-i56i
316346270,19,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-11-19T02:03:00,SOCRATA_qgea-i56i
316346271,19,MANHATTAN,FELONY,GRAND LARCENY,2025-11-19T14:15:00,SOCRATA_qgea-i56i
316352348,19,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-11-19T10:40:00,SOCRATA_qgea-i56i
316352349,19,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-11-19T10:45:00,SOCRATA_qgea-i56i
316352350,19,MANHATTAN,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,2025-11-19T15:00:00,SOCRATA_qgea-i56i
316354908,19,MANHATTAN,FELONY,BURGLARY,2025-11-19T17:44:00,SOCRATA_qgea-i56i
316354909,19,MANHATTAN,FELONY,BURGLARY,2025-11-19T17:44:00,SOCRATA_qgea-i56i
316357181,19,MANHATTAN,FELONY,BURGLARY,2025-11-19T17:10:00,SOCRATA_qgea-i56i
316359706,19,MANHATTAN,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,2025-11-19T20:30:00,SOCRATA_qgea-i56i
316362388,19,MANHATTAN,MISDEMEANOR,SEX CRIMES,2025-11-19T17:30:00,SOCRATA_qgea-i56i
316362389,19,MANHATTAN,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-11-19T23:06:00,SOCRATA_qgea-i56i
316363953,19,MANHATTAN,FELONY,GRAND LARCENY,2025-11-19T13:26:00,SOCRATA_qgea-i56i
316363954,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-17T21:57:00,SOCRATA_qgea-i56i
316385823,19,MANHATTAN,FELONY,BURGLARY,2025-11-20T04:00:00,SOCRATA_qgea-i56i
316385824,19,MANHATTAN,FELONY,BURGLARY,2025-11-19T11:30:00,SOCRATA_qgea-i56i
316385825,19,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-11-18T15:40:00,SOCRATA_qgea-i56i
316392795,19,MANHATTAN,FELONY,GRAND LARCENY,2025-10-15T10:00:00,SOCRATA_qgea-i56i
316392796,19,MANHATTAN,FELONY,MISCELLANEOUS PENAL LAW,2025-11-20T01:00:00,SOCRATA_qgea-i56i
316396104,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-20T13:34:00,SOCRATA_qgea-i56i
316403804,19,MANHATTAN,FELONY,GRAND LARCENY OF MOTOR VEHICLE,2025-11-20T09:51:00,SOCRATA_qgea-i56i
316415784,19,MANHATTAN,FELONY,GRAND LARCENY,2025-11-20T09:25:00,SOCRATA_qgea-i56i
316423427,19,MANHATTAN,FELONY,GRAND LARCENY,2025-11-20T10:00:00,SOCRATA_qgea-i56i
316423806,19,MANHATTAN,FELONY,GRAND LARCENY,2025-11-11T15:30:00,SOCRATA_qgea-i56i
316423807,19,MANHATTAN,FELONY,GRAND LARCENY,2025-11-19T20:03:00,SOCRATA_qgea-i56i
316423808,19,,MISDEMEANOR,PETIT LARCENY,2025-10-28T12:52:00,SOCRATA_qgea-i56i
316423810,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-20T10:44:00,SOCRATA_qgea-i56i
316424019,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-18T21:48:00,SOCRATA_qgea-i56i
316424020,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-18T19:05:00,SOCRATA_qgea-i56i
316424021,19,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-11-20T01:05:00,SOCRATA_qgea-i56i
316424022,19,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-11-20T03:00:00,SOCRATA_qgea-i56i
316426024,19,MANHATTAN,FELONY,GRAND LARCENY,2025-11-20T19:30:00,SOCRATA_qgea-i56i
316426025,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-18T12:00:00,SOCRATA_qgea-i56i
316434296,19,MANHATTAN,FELONY,GRAND LARCENY,2025-11-15T09:00:00,SOCRATA_qgea-i56i
316434297,19,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-11-20T14:30:00,SOCRATA_qgea-i56i
316434794,19,MANHATTAN,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,2025-11-15T00:28:00,SOCRATA_qgea-i56i
316439393,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-20T13:57:00,SOCRATA_qgea-i56i
316439394,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-19T19:20:00,SOCRATA_qgea-i56i
316439395,19,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-11-20T23:09:00,SOCRATA_qgea-i56i
316442042,19,MANHATTAN,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,2025-11-15T03:25:00,SOCRATA_qgea-i56i
316448584,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-21T11:15:00,SOCRATA_qgea-i56i
316448585,19,MANHATTAN,MISDEMEANOR,SEX CRIMES,2025-11-19T18:00:00,SOCRATA_qgea-i56i
316452378,19,,MISDEMEANOR,PETIT LARCENY,2025-11-20T17:00:00,SOCRATA_qgea-i56i
316457288,19,MANHATTAN,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-11-21T14:46:00,SOCRATA_qgea-i56i
316462601,19,MANHATTAN,FELONY,GRAND LARCENY,2025-11-21T11:15:00,SOCRATA_qgea-i56i
316462602,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-21T16:34:00,SOCRATA_qgea-i56i
316462603,19,MANHATTAN,FELONY,GRAND LARCENY,2025-11-21T16:10:00,SOCRATA_qgea-i56i
316466633,19,MANHATTAN,FELONY,GRAND LARCENY,2025-11-21T17:19:00,SOCRATA_qgea-i56i
316468445,19,MANHATTAN,FELONY,GRAND LARCENY OF MOTOR VEHICLE,2025-11-21T10:00:00,SOCRATA_qgea-i56i
316470421,19,MANHATTAN,FELONY,FELONY ASSAULT,2025-11-21T16:40:00,SOCRATA_qgea-i56i
316472203,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-21T09:44:00,SOCRATA_qgea-i56i
316472204,19,MANHATTAN,FELONY,GRAND LARCENY OF MOTOR VEHICLE,2025-11-20T08:50:00,SOCRATA_qgea-i56i
316472207,19,MANHATTAN,FELONY,CRIMINAL MISCHIEF & RELATED OF,2025-11-21T13:21:00,SOCRATA_qgea-i56i
316473994,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-21T13:45:00,SOCRATA_qgea-i56i
316474506,19,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-11-21T15:30:00,SOCRATA_qgea-i56i
316474507,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-07T13:00:00,SOCRATA_qgea-i56i
316474508,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-21T12:16:00,SOCRATA_qgea-i56i
316475198,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-21T21:36:00,SOCRATA_qgea-i56i
316475199,19,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-11-21T18:20:00,SOCRATA_qgea-i56i
316475200,19,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-11-20T01:00:00,SOCRATA_qgea-i56i
316477334,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-21T18:30:00,SOCRATA_qgea-i56i
316482707,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-22T00:10:00,SOCRATA_qgea-i56i
316496750,19,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-11-17T12:30:00,SOCRATA_qgea-i56i
316496751,19,MANHATTAN,FELONY,GRAND LARCENY,2025-11-20T11:00:00,SOCRATA_qgea-i56i
316498285,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-20T17:00:00,SOCRATA_qgea-i56i
316502638,19,MANHATTAN,FELONY,ROBBERY,2025-11-22T13:08:00,SOCRATA_qgea-i56i
316502639,19,MANHATTAN,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,2025-11-22T07:00:00,SOCRATA_qgea-i56i
316506526,19,MANHATTAN,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-11-22T13:29:00,SOCRATA_qgea-i56i
316506527,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-22T12:10:00,SOCRATA_qgea-i56i
316509928,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-21T12:10:00,SOCRATA_qgea-i56i
316509929,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-22T09:39:00,SOCRATA_qgea-i56i
316509930,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-22T09:31:00,SOCRATA_qgea-i56i
316511277,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-19T18:46:00,SOCRATA_qgea-i56i
316511278,19,MANHATTAN,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-11-22T17:22:00,SOCRATA_qgea-i56i
316511279,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-22T16:40:00,SOCRATA_qgea-i56i
316512575,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-22T16:11:00,SOCRATA_qgea-i56i
316512576,19,MANHATTAN,FELONY,OTHER STATE LAWS,2025-11-22T11:50:00,SOCRATA_qgea-i56i
316513949,19,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-11-22T11:00:00,SOCRATA_qgea-i56i
316515551,19,MANHATTAN,FELONY,GRAND LARCENY OF MOTOR VEHICLE,2025-11-22T22:30:00,SOCRATA_qgea-i56i
316515874,19,MANHATTAN,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-11-22T21:48:00,SOCRATA_qgea-i56i
316516516,19,MANHATTAN,FELONY,BURGLARY,2025-11-22T21:21:00,SOCRATA_qgea-i56i
316525957,19,MANHATTAN,FELONY,MISCELLANEOUS PENAL LAW,2025-11-22T20:00:00,SOCRATA_qgea-i56i
316528808,19,MANHATTAN,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,2025-11-23T03:30:00,SOCRATA_qgea-i56i
316532105,19,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-11-23T04:28:00,SOCRATA_qgea-i56i
316533312,19,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-11-22T23:24:00,SOCRATA_qgea-i56i
316534539,19,MANHATTAN,FELONY,BURGLARY,2025-11-23T03:59:00,SOCRATA_qgea-i56i
316537559,19,MANHATTAN,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,2025-11-21T14:00:00,SOCRATA_qgea-i56i
316537561,19,MANHATTAN,MISDEMEANOR,OFFENSES INVOLVING FRAUD,2025-11-23T13:35:00,SOCRATA_qgea-i56i
316539440,19,MANHATTAN,FELONY,BURGLARY,2025-11-23T13:40:00,SOCRATA_qgea-i56i
316539441,19,MANHATTAN,FELONY,GRAND LARCENY,2025-11-23T13:19:00,SOCRATA_qgea-i56i
316541272,19,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-11-23T07:50:00,SOCRATA_qgea-i56i
316542942,19,MANHATTAN,FELONY,GRAND LARCENY,2025-09-08T12:00:00,SOCRATA_qgea-i56i
316548424,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-22T19:26:00,SOCRATA_qgea-i56i
316548425,19,MANHATTAN,FELONY,FELONY ASSAULT,2025-11-23T17:10:00,SOCRATA_qgea-i56i
316550954,19,MANHATTAN,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,2025-11-21T18:00:00,SOCRATA_qgea-i56i
316550955,19,MANHATTAN,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,2025-11-23T20:40:00,SOCRATA_qgea-i56i
316551166,19,MANHATTAN,FELONY,GRAND LARCENY OF MOTOR VEHICLE,2025-11-23T22:37:00,SOCRATA_qgea-i56i
316559227,19,MANHATTAN,FELONY,CRIMINAL MISCHIEF & RELATED OF,2025-11-22T19:00:00,SOCRATA_qgea-i56i
316563063,19,MANHATTAN,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-11-24T02:50:00,SOCRATA_qgea-i56i
316577011,19,MANHATTAN,MISDEMEANOR,OFFENSES AGAINST THE PERSON,2025-11-24T09:30:00,SOCRATA_qgea-i56i
316577012,19,MANHATTAN,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,2025-11-20T07:00:00,SOCRATA_qgea-i56i
316577013,19,MANHATTAN,FELONY,FELONY ASSAULT,2025-11-24T09:37:00,SOCRATA_qgea-i56i
316577014,19,MANHATTAN,FELONY,GRAND LARCENY,2025-11-04T09:00:00,SOCRATA_qgea-i56i
316577015,19,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-11-23T15:30:00,SOCRATA_qgea-i56i
316580032,19,MANHATTAN,FELONY,GRAND LARCENY,2025-09-27T18:00:00,SOCRATA_qgea-i56i
316580033,19,MANHATTAN,FELONY,FELONY ASSAULT,2025-11-23T02:00:00,SOCRATA_qgea-i56i
316580034,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-24T13:35:00,SOCRATA_qgea-i56i
316582851,19,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-10-20T21:00:00,SOCRATA_qgea-i56i
316582852,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-22T18:35:00,SOCRATA_qgea-i56i
316585167,19,MANHATTAN,FELONY,GRAND LARCENY,2025-11-23T04:30:00,SOCRATA_qgea-i56i
316589111,19,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-11-24T15:14:00,SOCRATA_qgea-i56i
316590769,19,MANHATTAN,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-11-24T18:10:00,SOCRATA_qgea-i56i
316590770,19,MANHATTAN,FELONY,GRAND LARCENY,2025-11-24T16:00:00,SOCRATA_qgea-i56i
316592536,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-24T17:00:00,SOCRATA_qgea-i56i
316592537,19,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-11-24T15:47:00,SOCRATA_qgea-i56i
316596420,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-24T20:03:00,SOCRATA_qgea-i56i
316596422,19,MANHATTAN,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,2025-11-24T18:00:00,SOCRATA_qgea-i56i
316596423,19,MANHATTAN,FELONY,BURGLARY,2025-11-13T04:27:00,SOCRATA_qgea-i56i
316597326,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-24T15:05:00,SOCRATA_qgea-i56i
316598774,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-23T17:30:00,SOCRATA_qgea-i56i
316603901,19,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-11-21T20:05:00,SOCRATA_qgea-i56i
316610370,19,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-11-24T21:45:00,SOCRATA_qgea-i56i
316612342,19,MANHATTAN,MISDEMEANOR,OTHER OFFENSES RELATED TO THEFT,2025-11-24T23:50:00,SOCRATA_qgea-i56i
316612343,19,MANHATTAN,MISDEMEANOR,VEHICLE AND TRAFFIC LAWS,2025-11-25T06:55:00,SOCRATA_qgea-i56i
316612344,19,MANHATTAN,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-11-25T08:41:00,SOCRATA_qgea-i56i
316612345,19,MANHATTAN,MISDEMEANOR,VEHICLE AND TRAFFIC LAWS,2025-11-25T08:50:00,SOCRATA_qgea-i56i
316617768,19,MANHATTAN,MISDEMEANOR,VEHICLE AND TRAFFIC LAWS,2025-11-25T10:28:00,SOCRATA_qgea-i56i
316617769,19,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-11-24T15:35:00,SOCRATA_qgea-i56i
316620146,19,MANHATTAN,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-11-25T08:41:00,SOCRATA_qgea-i56i
316622604,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-24T15:10:00,SOCRATA_qgea-i56i
316628639,19,MANHATTAN,FELONY,FELONY ASSAULT,2025-11-15T06:10:00,SOCRATA_qgea-i56i
316632111,19,MANHATTAN,FELONY,GRAND LARCENY,2025-10-27T16:30:00,SOCRATA_qgea-i56i
316641015,19,MANHATTAN,FELONY,GRAND LARCENY,2025-11-24T16:53:00,SOCRATA_qgea-i56i
316643487,19,MANHATTAN,FELONY,GRAND LARCENY,2025-11-25T11:00:00,SOCRATA_qgea-i56i
316643489,19,MANHATTAN,FELONY,GRAND LARCENY,2025-11-25T15:50:00,SOCRATA_qgea-i56i
316643490,19,MANHATTAN,FELONY,GRAND LARCENY,2025-11-25T17:55:00,SOCRATA_qgea-i56i
316648040,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-25T10:40:00,SOCRATA_qgea-i56i
316650116,19,MANHATTAN,MISDEMEANOR,VEHICLE AND TRAFFIC LAWS,2025-11-25T21:07:00,SOCRATA_qgea-i56i
316650935,19,MANHATTAN,FELONY,GRAND LARCENY,2025-11-24T14:30:00,SOCRATA_qgea-i56i
316650936,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-25T21:26:00,SOCRATA_qgea-i56i
316651757,19,MANHATTAN,FELONY,GRAND LARCENY,2025-11-24T23:40:00,SOCRATA_qgea-i56i
316651758,19,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-11-25T20:35:00,SOCRATA_qgea-i56i
316666351,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-25T17:40:00,SOCRATA_qgea-i56i
316672874,19,MANHATTAN,FELONY,FELONY ASSAULT,2025-11-26T10:00:00,SOCRATA_qgea-i56i
316675106,19,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-11-26T06:05:00,SOCRATA_qgea-i56i
316675107,19,MANHATTAN,FELONY,CRIMINAL MISCHIEF & RELATED OF,2025-11-26T05:37:00,SOCRATA_qgea-i56i
316677438,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-26T13:25:00,SOCRATA_qgea-i56i
316677439,19,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-11-26T10:00:00,SOCRATA_qgea-i56i
316683182,19,MANHATTAN,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,2025-11-26T15:00:00,SOCRATA_qgea-i56i
316683183,19,MANHATTAN,FELONY,GRAND LARCENY,2025-11-13T16:00:00,SOCRATA_qgea-i56i
316686884,19,MANHATTAN,MISDEMEANOR,PETIT LARCENY,2025-11-26T11:33:00,SOCRATA_qgea-i56i
316686885,19,MANHATTAN,FELONY,FELONY ASSAULT,2025-11-26T14:55:00,SOCRATA_qgea-i56i
316694463,19,MANHATTAN,FELONY,CRIMINAL MISCHIEF & RELATED OF,2025-11-26T15:45:00,SOCRATA_qgea-i56i
316694464,19,MANHATTAN,VIOLATION,HARRASSMENT 2,2025-11-26T07:30:00,SOCRATA_qgea-i56i
316694465,19,MANHATTAN,FELONY,CRIMINAL MISCHIEF & RELATED OF,2025-11-26T11:00:00,SOCRATA_qgea-i56i
316696652,19,MANHATTAN,MISDEMEANOR,SEX CRIMES,2025-11-26T18:03:00,SOCRATA_qgea-i56i
316696653,19,MANHATTAN,FELONY,ROBBERY,2025-11-26T18:25:00,SOCRATA_qgea-i56i
316699285,19,MANHATTAN,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,2025-11-26T17:30:00,SOCRATA_qgea-i56i
